Feature	sample	counts
Mycolicibacterium_thermoresistibile	GSM1022678	1.077915778876077
Mycolicibacterium_thermoresistibile	GSM1022679	1.0711448226586666
Mycolicibacterium_thermoresistibile	GSM1022680	1.0808605893321108
Mycolicibacterium_thermoresistibile	GSM1022681	1.079703871983604
Mycolicibacterium_thermoresistibile	GSM1022682	1.080234698684874
Mycolicibacterium_thermoresistibile	GSM1022683	1.0836910545499
Mycolicibacterium_thermoresistibile	GSM1022684	1.074071135210637
Mycolicibacterium_thermoresistibile	GSM1022685	1.0836910545499
Mycolicibacterium_thermoresistibile	GSM1022686	1.0785483925329702
Mycolicibacterium_thermoresistibile	GSM1022687	1.079703871983604
Mycolicibacterium_thermoresistibile	GSM1022688	1.0748251011982124
Mycolicibacterium_thermoresistibile	GSM1022689	1.0825313080889856
Mycolicibacterium_thermoresistibile	GSM1022690	1.0785483925329702
Mycolicibacterium_thermoresistibile	GSM1022691	1.0836910545499
Mycolicibacterium_thermoresistibile	GSM1022692	1.0825313080889856
Mycolicibacterium_thermoresistibile	GSM1022693	1.0701193468413477
Mycolicibacterium_thermoresistibile	GSM1022694	1.0757313593038504
Mycolicibacterium_thermoresistibile	GSM1022695	1.0836910545499
Mycolicibacterium_thermoresistibile	GSM1385778	1.0818963582858496
Mycolicibacterium_thermoresistibile	GSM1385779	1.0836910545499
Mycolicibacterium_thermoresistibile	GSM1385780	1.0840493982440995
Mycolicibacterium_thermoresistibile	GSM1385781	1.0825313080889856
Mycolicibacterium_thermoresistibile	GSM1385782	1.08305542450705
Mycolicibacterium_thermoresistibile	GSM1385783	1.0840493982440995
Mycolicibacterium_thermoresistibile	GSM1415906	1.0543061034933894
Mycolicibacterium_thermoresistibile	GSM1415907	3.170152817104634
Mycolicibacterium_thermoresistibile	GSM1415908	1.0836910545499
Mycolicibacterium_thermoresistibile	GSM1415909	1.08305542450705
Mycolicibacterium_thermoresistibile	GSM1415910	1.0836910545499
Mycolicibacterium_thermoresistibile	GSM1415911	1.0836910545499
Mycolicibacterium_thermoresistibile	GSM1415912	1.0840493982440995
Mycolicibacterium_thermoresistibile	GSM1415913	1.0847295358867397
Mycolicibacterium_thermoresistibile	GSM1415914	1.0836910545499
Mycolicibacterium_thermoresistibile	GSM1415915	1.0836910545499
Mycolicibacterium_thermoresistibile	GSM1415916	1.0840493982440995
Mycolicibacterium_thermoresistibile	GSM1415917	1.0840493982440995
Mycolicibacterium_thermoresistibile	GSM1415918	1.0840493982440995
Mycolicibacterium_thermoresistibile	GSM1415919	1.0840493982440995
